C  WAVELENGTH=  0.650000E+00
C  REFRACT_INDEX=  0.156000E+01 -0.100000E-01
C  RADIUS_RANGE=   0.100000E+00   0.400000E+01
C  NUMBER_INTEGRATION_STEPS=4000
C  GAMMA_DIST_NTOT=  0.200000E+03
C  GAMMA_DIST_REFF=    0.7000
C  GAMMA_DIST_ALPHA=  1.000
  0.32094E+00    Extinction
  0.28500E+00    Scattering
 0.888017    Single scattering albedo
   73    Degree of legendre series
    0 0.10000E+01 0.66795E-01 0.87498E+00 -.10930E-01 0.10000E+01 0.87498E+00
    1 0.20448E+01 -.73536E-02 0.21227E+01 -.15239E+00 0.20448E+01 0.21227E+01
    2 0.27467E+01 0.51529E-01 0.25949E+01 -.17447E+00 0.27467E+01 0.25949E+01
    3 0.27111E+01 -.43465E-01 0.28575E+01 -.17922E+00 0.27111E+01 0.28575E+01
    4 0.29510E+01 0.27942E-01 0.27969E+01 -.19597E+00 0.29510E+01 0.27969E+01
    5 0.27961E+01 -.11210E-01 0.29451E+01 -.83992E-01 0.27961E+01 0.29451E+01
    6 0.28207E+01 0.45236E-02 0.26971E+01 -.13549E+00 0.28207E+01 0.26971E+01
    7 0.26180E+01 0.15529E-01 0.27623E+01 0.26215E-02 0.26180E+01 0.27623E+01
    8 0.25054E+01 -.17224E-01 0.24050E+01 -.50118E-01 0.25054E+01 0.24050E+01
    9 0.22538E+01 0.21762E-01 0.23898E+01 0.46645E-01 0.22538E+01 0.23898E+01
   10 0.20981E+01 -.28199E-01 0.20074E+01 0.26191E-01 0.20981E+01 0.20074E+01
   11 0.18160E+01 0.15575E-01 0.19409E+01 0.59042E-01 0.18160E+01 0.19409E+01
   12 0.16759E+01 -.27827E-01 0.15903E+01 0.75756E-01 0.16759E+01 0.15903E+01
   13 0.13944E+01 0.71581E-02 0.15020E+01 0.56966E-01 0.13944E+01 0.15020E+01
   14 0.12871E+01 -.21987E-01 0.12088E+01 0.95186E-01 0.12871E+01 0.12088E+01
   15 0.10350E+01 0.15231E-02 0.11195E+01 0.50918E-01 0.10350E+01 0.11195E+01
   16 0.95546E+00 -.15696E-01 0.88927E+00 0.91821E-01 0.95546E+00 0.88927E+00
   17 0.74993E+00 -.61531E-03 0.80987E+00 0.44554E-01 0.74993E+00 0.80987E+00
   18 0.68865E+00 -.10998E-01 0.63774E+00 0.76650E-01 0.68865E+00 0.63774E+00
   19 0.53322E+00 -.61375E-03 0.57176E+00 0.38192E-01 0.53322E+00 0.57176E+00
   20 0.48395E+00 -.79759E-02 0.44840E+00 0.58666E-01 0.48395E+00 0.44840E+00
   21 0.37288E+00 0.38637E-04 0.39557E+00 0.31602E-01 0.37288E+00 0.39557E+00
   22 0.33304E+00 -.60309E-02 0.31028E+00 0.42764E-01 0.33304E+00 0.31028E+00
   23 0.25664E+00 0.52181E-03 0.26904E+00 0.24973E-01 0.25664E+00 0.26904E+00
   24 0.22540E+00 -.46177E-02 0.21178E+00 0.30464E-01 0.22540E+00 0.21178E+00
   25 0.17392E+00 0.63731E-03 0.18036E+00 0.18795E-01 0.17392E+00 0.18036E+00
   26 0.15060E+00 -.34542E-02 0.14275E+00 0.21527E-01 0.15060E+00 0.14275E+00
   27 0.11614E+00 0.49626E-03 0.11944E+00 0.13519E-01 0.11614E+00 0.11944E+00
   28 0.99621E-01 -.24650E-02 0.95094E-01 0.15171E-01 0.99621E-01 0.95094E-01
   29 0.76516E-01 0.27075E-03 0.78289E-01 0.93644E-02 0.76516E-01 0.78289E-01
   30 0.65369E-01 -.16624E-02 0.62639E-01 0.10649E-01 0.65369E-01 0.62639E-01
   31 0.49827E-01 0.78996E-04 0.50869E-01 0.63077E-02 0.49827E-01 0.50869E-01
   32 0.42584E-01 -.10609E-02 0.40824E-01 0.74101E-02 0.42584E-01 0.40824E-01
   33 0.32137E-01 -.34672E-04 0.32807E-01 0.41757E-02 0.32137E-01 0.32807E-01
   34 0.27543E-01 -.64646E-03 0.26345E-01 0.50836E-02 0.27543E-01 0.26345E-01
   35 0.20573E-01 -.77139E-04 0.21019E-01 0.27428E-02 0.20573E-01 0.21019E-01
   36 0.17683E-01 -.38191E-03 0.16851E-01 0.34244E-02 0.17683E-01 0.16851E-01
   37 0.13094E-01 -.75815E-04 0.13387E-01 0.17994E-02 0.13094E-01 0.13387E-01
   38 0.11268E-01 -.22304E-03 0.10695E-01 0.22607E-02 0.11268E-01 0.10695E-01
   39 0.82963E-02 -.56904E-04 0.84775E-02 0.11822E-02 0.82963E-02 0.84775E-02
   40 0.71264E-02 -.13136E-03 0.67451E-02 0.14639E-02 0.71264E-02 0.67451E-02
   41 0.52345E-02 -.36565E-04 0.53387E-02 0.77704E-03 0.52345E-02 0.53387E-02
   42 0.44756E-02 -.79133E-04 0.42322E-02 0.93267E-03 0.44756E-02 0.42322E-02
   43 0.32886E-02 -.21302E-04 0.33435E-02 0.50936E-03 0.32886E-02 0.33435E-02
   44 0.27932E-02 -.48899E-04 0.26442E-02 0.58743E-03 0.27932E-02 0.26442E-02
   45 0.20565E-02 -.11844E-04 0.20827E-02 0.33184E-03 0.20565E-02 0.20827E-02
   46 0.17338E-02 -.30736E-04 0.16456E-02 0.36753E-03 0.17338E-02 0.16456E-02
   47 0.12795E-02 -.66788E-05 0.12906E-02 0.21426E-03 0.12795E-02 0.12906E-02
   48 0.10712E-02 -.19371E-04 0.10201E-02 0.22929E-03 0.10712E-02 0.10201E-02
   49 0.79185E-03 -.40516E-05 0.79577E-03 0.13694E-03 0.79185E-03 0.79577E-03
   50 0.65911E-03 -.12069E-04 0.62962E-03 0.14295E-03 0.65911E-03 0.62962E-03
   51 0.48735E-03 -.26978E-05 0.48836E-03 0.86642E-04 0.48735E-03 0.48836E-03
   52 0.40391E-03 -.73632E-05 0.38673E-03 0.89084E-04 0.40391E-03 0.38673E-03
   53 0.29828E-03 -.19096E-05 0.29830E-03 0.54334E-04 0.29828E-03 0.29830E-03
   54 0.24646E-03 -.43860E-05 0.23625E-03 0.55440E-04 0.24646E-03 0.23625E-03
   55 0.18154E-03 -.13674E-05 0.18132E-03 0.33836E-04 0.18154E-03 0.18132E-03
   56 0.14963E-03 -.25623E-05 0.14344E-03 0.34395E-04 0.14963E-03 0.14344E-03
   57 0.10983E-03 -.95674E-06 0.10961E-03 0.20964E-04 0.10983E-03 0.10961E-03
   58 0.90279E-04 -.14846E-05 0.86472E-04 0.21237E-04 0.90279E-04 0.86472E-04
   59 0.65990E-04 -.64460E-06 0.65808E-04 0.12947E-04 0.65990E-04 0.65808E-04
   60 0.54032E-04 -.86219E-06 0.51683E-04 0.13035E-04 0.54032E-04 0.51683E-04
   61 0.39290E-04 -.41598E-06 0.39145E-04 0.79779E-05 0.39290E-04 0.39145E-04
   62 0.31976E-04 -.50062E-06 0.30533E-04 0.79539E-05 0.31976E-04 0.30533E-04
   63 0.23087E-04 -.24813E-06 0.22967E-04 0.48997E-05 0.23087E-04 0.22967E-04
   64 0.18622E-04 -.28586E-06 0.17747E-04 0.48142E-05 0.18622E-04 0.17747E-04
   65 0.13314E-04 -.13316E-06 0.13215E-04 0.29874E-05 0.13314E-04 0.13215E-04
   66 0.10625E-04 -.15217E-06 0.10095E-04 0.28707E-05 0.10625E-04 0.10095E-04
   67 0.75102E-05 -.72907E-07 0.74331E-05 0.17755E-05 0.75102E-05 0.74331E-05
   68 0.59245E-05 -.10002E-06 0.56153E-05 0.16843E-05 0.59245E-05 0.56153E-05
   69 0.41131E-05 -.53927E-07 0.40591E-05 0.10598E-05 0.41131E-05 0.40591E-05
   70 0.31738E-05 -.55949E-07 0.29895E-05 0.99409E-06 0.31738E-05 0.29895E-05
   71 0.21252E-05 -.21594E-07 0.20828E-05 0.61660E-06 0.21252E-05 0.20828E-05
   72 0.15895E-05 -.21711E-07 0.14807E-05 0.55471E-06 0.15895E-05 0.14807E-05
   73 0.10158E-05 -.97734E-08 0.98790E-06 0.33250E-06 0.10158E-05 0.98790E-06
