C  WAVELENGTH=  0.110000E+02
C  REFRACT_INDEX=  0.115540E+01 -0.981700E-01
C  RADIUS_RANGE=   0.100000E+01   0.400000E+02
C  NUMBER_INTEGRATION_STEPS=4000
C  GAMMA_DIST_NTOT=  0.100000E+03
C  GAMMA_DIST_REFF=   10.0000
C  GAMMA_DIST_ALPHA=  7.000
  0.38867E+02    Extinction
  0.18453E+02    Scattering
 0.474768    Single scattering albedo
   39    Degree of legendre series
    0 0.10000E+01 -.53109E-01 0.97770E+00 -.47450E-01 0.10000E+01 0.97770E+00
    1 0.27725E+01 -.10790E+00 0.27673E+01 -.12293E+00 0.27725E+01 0.27673E+01
    2 0.40983E+01 -.10805E+00 0.40927E+01 -.15761E+00 0.40983E+01 0.40927E+01
    3 0.49090E+01 -.95956E-01 0.49067E+01 -.15232E+00 0.49090E+01 0.49067E+01
    4 0.52447E+01 -.71754E-01 0.52467E+01 -.11729E+00 0.52447E+01 0.52467E+01
    5 0.51854E+01 -.41409E-01 0.51913E+01 -.67541E-01 0.51854E+01 0.51913E+01
    6 0.48303E+01 -.87044E-02 0.48383E+01 -.14703E-01 0.48303E+01 0.48383E+01
    7 0.42832E+01 0.20570E-01 0.42920E+01 0.30983E-01 0.42832E+01 0.42920E+01
    8 0.36397E+01 0.43101E-01 0.36473E+01 0.64081E-01 0.36397E+01 0.36473E+01
    9 0.29778E+01 0.56972E-01 0.29838E+01 0.83189E-01 0.29778E+01 0.29838E+01
   10 0.23548E+01 0.62501E-01 0.23584E+01 0.89406E-01 0.23548E+01 0.23584E+01
   11 0.18050E+01 0.61299E-01 0.18069E+01 0.86198E-01 0.18050E+01 0.18069E+01
   12 0.13450E+01 0.55468E-01 0.13453E+01 0.76714E-01 0.13450E+01 0.13453E+01
   13 0.97630E+00 0.47220E-01 0.97568E+00 0.64433E-01 0.97630E+00 0.97568E+00
   14 0.69193E+00 0.38199E-01 0.69075E+00 0.51465E-01 0.69193E+00 0.69075E+00
   15 0.47958E+00 0.29643E-01 0.47826E+00 0.39536E-01 0.47958E+00 0.47826E+00
   16 0.32570E+00 0.22170E-01 0.32441E+00 0.29287E-01 0.32570E+00 0.32441E+00
   17 0.21700E+00 0.16072E-01 0.21589E+00 0.21073E-01 0.21700E+00 0.21589E+00
   18 0.14207E+00 0.11324E-01 0.14116E+00 0.14742E-01 0.14207E+00 0.14116E+00
   19 0.91488E-01 0.77846E-02 0.90794E-01 0.10079E-01 0.91488E-01 0.90794E-01
   20 0.58030E-01 0.52304E-02 0.57517E-01 0.67363E-02 0.58030E-01 0.57517E-01
   21 0.36282E-01 0.34445E-02 0.35917E-01 0.44187E-02 0.36282E-01 0.35917E-01
   22 0.22388E-01 0.22261E-02 0.22135E-01 0.28447E-02 0.22388E-01 0.22135E-01
   23 0.13641E-01 0.14147E-02 0.13471E-01 0.18029E-02 0.13641E-01 0.13471E-01
   24 0.82161E-02 0.88501E-03 0.81039E-02 0.11247E-02 0.82161E-02 0.81039E-02
   25 0.48939E-02 0.54579E-03 0.48215E-02 0.69234E-03 0.48939E-02 0.48215E-02
   26 0.28854E-02 0.33210E-03 0.28395E-02 0.42047E-03 0.28854E-02 0.28395E-02
   27 0.16845E-02 0.19961E-03 0.16559E-02 0.25243E-03 0.16845E-02 0.16559E-02
   28 0.97455E-03 0.11859E-03 0.95692E-03 0.14979E-03 0.97455E-03 0.95692E-03
   29 0.55885E-03 0.69705E-04 0.54817E-03 0.87986E-04 0.55885E-03 0.54817E-03
   30 0.31787E-03 0.40561E-04 0.31148E-03 0.51161E-04 0.31787E-03 0.31148E-03
   31 0.17937E-03 0.23379E-04 0.17559E-03 0.29483E-04 0.17937E-03 0.17559E-03
   32 0.10047E-03 0.13357E-04 0.98254E-04 0.16839E-04 0.10047E-03 0.98254E-04
   33 0.55865E-04 0.75673E-05 0.54580E-04 0.95410E-05 0.55865E-04 0.54580E-04
   34 0.30848E-04 0.42537E-05 0.30111E-04 0.53629E-05 0.30848E-04 0.30111E-04
   35 0.16914E-04 0.23731E-05 0.16494E-04 0.29927E-05 0.16914E-04 0.16494E-04
   36 0.92090E-05 0.13147E-05 0.89721E-05 0.16579E-05 0.92090E-05 0.89721E-05
   37 0.49757E-05 0.72338E-06 0.48430E-05 0.91225E-06 0.49757E-05 0.48430E-05
   38 0.26659E-05 0.39551E-06 0.25922E-05 0.49840E-06 0.26659E-05 0.25922E-05
   39 0.14139E-05 0.21487E-06 0.13731E-05 0.27031E-06 0.14139E-05 0.13731E-05
