C  WAVELENGTH=  0.164000E+01
C  REFRACT_INDEX=  0.131700E+01 -0.791000E-04
C  RADIUS_RANGE=   0.500000E+00   0.200000E+02
C  NUMBER_INTEGRATION_STEPS=4000
C  GAMMA_DIST_NTOT=  0.100000E+03
C  GAMMA_DIST_REFF=    5.0000
C  GAMMA_DIST_ALPHA=  7.000
  0.13065E+02    Extinction
  0.13027E+02    Scattering
 0.997056    Single scattering albedo
  130    Degree of legendre series
   50 0.72844E+00 -.11165E-02 0.71159E+00 0.47880E-01 0.72844E+00 0.71159E+00
   51 0.62931E+00 -.74386E-02 0.63637E+00 0.35747E-01 0.62931E+00 0.63637E+00
   52 0.57424E+00 -.63548E-03 0.56032E+00 0.39159E-01 0.57424E+00 0.56032E+00
   53 0.49322E+00 -.60236E-02 0.49843E+00 0.29664E-01 0.49322E+00 0.49843E+00
   54 0.44912E+00 -.33820E-03 0.43789E+00 0.31662E-01 0.44912E+00 0.43789E+00
   55 0.38362E+00 -.48272E-02 0.38744E+00 0.24282E-01 0.38362E+00 0.38744E+00
   56 0.34863E+00 -.17535E-03 0.33976E+00 0.25348E-01 0.34863E+00 0.33976E+00
   57 0.29618E+00 -.38402E-02 0.29900E+00 0.19623E-01 0.29618E+00 0.29900E+00
   58 0.26870E+00 -.10445E-03 0.26180E+00 0.20119E-01 0.26870E+00 0.26180E+00
   59 0.22707E+00 -.30367E-02 0.22916E+00 0.15667E-01 0.22707E+00 0.22916E+00
   60 0.20570E+00 -.89462E-04 0.20040E+00 0.15850E-01 0.20570E+00 0.20040E+00
   61 0.17292E+00 -.23934E-02 0.17449E+00 0.12366E-01 0.17292E+00 0.17449E+00
   62 0.15647E+00 -.10385E-03 0.15243E+00 0.12405E-01 0.15647E+00 0.15243E+00
   63 0.13084E+00 -.18896E-02 0.13203E+00 0.96561E-02 0.13084E+00 0.13203E+00
   64 0.11830E+00 -.12359E-03 0.11523E+00 0.96529E-02 0.11830E+00 0.11523E+00
   65 0.98402E-01 -.14953E-02 0.99312E-01 0.74635E-02 0.98402E-01 0.99312E-01
   66 0.88934E-01 -.13637E-03 0.86598E-01 0.74798E-02 0.88934E-01 0.86598E-01
   67 0.73578E-01 -.11828E-02 0.74285E-01 0.57219E-02 0.73578E-01 0.74285E-01
   68 0.66498E-01 -.14417E-03 0.64708E-01 0.57854E-02 0.66498E-01 0.64708E-01
   69 0.54709E-01 -.93582E-03 0.55263E-01 0.43628E-02 0.54709E-01 0.55263E-01
   70 0.49470E-01 -.14176E-03 0.48084E-01 0.44751E-02 0.49470E-01 0.48084E-01
   71 0.40459E-01 -.73927E-03 0.40891E-01 0.33124E-02 0.40459E-01 0.40891E-01
   72 0.36615E-01 -.12038E-03 0.35531E-01 0.34654E-02 0.36615E-01 0.35531E-01
   73 0.29762E-01 -.57359E-03 0.30098E-01 0.25041E-02 0.29762E-01 0.30098E-01
   74 0.26963E-01 -.85721E-04 0.26108E-01 0.26783E-02 0.26963E-01 0.26108E-01
   75 0.21785E-01 -.43603E-03 0.22044E-01 0.18813E-02 0.21785E-01 0.22044E-01
   76 0.19765E-01 -.55552E-04 0.19090E-01 0.20563E-02 0.19765E-01 0.19090E-01
   77 0.15882E-01 -.33318E-03 0.16080E-01 0.14050E-02 0.15882E-01 0.16080E-01
   78 0.14438E-01 -.38114E-04 0.13908E-01 0.15715E-02 0.14438E-01 0.13908E-01
   79 0.11545E-01 -.26176E-03 0.11690E-01 0.10546E-02 0.11545E-01 0.11690E-01
   80 0.10511E-01 -.21547E-04 0.10095E-01 0.12021E-02 0.10511E-01 0.10095E-01
   81 0.83592E-02 -.19837E-03 0.84560E-02 0.79638E-03 0.83592E-02 0.84560E-02
   82 0.76190E-02 -.15935E-05 0.72899E-02 0.91210E-03 0.76190E-02 0.72899E-02
   83 0.60156E-02 -.13825E-03 0.60798E-02 0.58686E-03 0.60156E-02 0.60798E-02
   84 0.54967E-02 0.85631E-05 0.52361E-02 0.67628E-03 0.54967E-02 0.52361E-02
   85 0.43094E-02 -.99984E-04 0.43559E-02 0.41979E-03 0.43094E-02 0.43559E-02
   86 0.39490E-02 0.89954E-05 0.37502E-02 0.49460E-03 0.39490E-02 0.37502E-02
   87 0.30853E-02 -.80560E-04 0.31162E-02 0.30708E-03 0.30853E-02 0.31162E-02
   88 0.28281E-02 0.12508E-04 0.26800E-02 0.36467E-03 0.28281E-02 0.26800E-02
   89 0.22041E-02 -.56635E-04 0.22179E-02 0.22862E-03 0.22041E-02 0.22179E-02
   90 0.20186E-02 0.16273E-04 0.19040E-02 0.26250E-03 0.20186E-02 0.19040E-02
   91 0.15638E-02 -.36523E-04 0.15744E-02 0.15896E-03 0.15638E-02 0.15744E-02
   92 0.14367E-02 0.11653E-04 0.13487E-02 0.18599E-03 0.14367E-02 0.13487E-02
   93 0.11064E-02 -.29740E-04 0.11145E-02 0.11361E-03 0.11064E-02 0.11145E-02
   94 0.10193E-02 0.94414E-05 0.95300E-03 0.13370E-03 0.10193E-02 0.95300E-03
   95 0.78014E-03 -.19213E-04 0.78503E-03 0.82104E-04 0.78014E-03 0.78503E-03
   96 0.71949E-03 0.88078E-05 0.67159E-03 0.93391E-04 0.71949E-03 0.67159E-03
   97 0.54957E-03 -.12224E-04 0.55318E-03 0.57719E-04 0.54957E-03 0.55318E-03
   98 0.50605E-03 0.54395E-05 0.47160E-03 0.64938E-04 0.50605E-03 0.47160E-03
   99 0.38407E-03 -.87568E-05 0.38714E-03 0.40944E-04 0.38407E-03 0.38714E-03
  100 0.35522E-03 0.45840E-05 0.33041E-03 0.45170E-04 0.35522E-03 0.33041E-03
  101 0.26899E-03 -.56404E-05 0.27104E-03 0.28832E-04 0.26899E-03 0.27104E-03
  102 0.24869E-03 0.35065E-05 0.23109E-03 0.31070E-04 0.24869E-03 0.23109E-03
  103 0.18722E-03 -.40270E-05 0.18888E-03 0.20197E-04 0.18722E-03 0.18888E-03
  104 0.17335E-03 0.22904E-05 0.16110E-03 0.21457E-04 0.17335E-03 0.16110E-03
  105 0.13034E-03 -.28382E-05 0.13146E-03 0.14226E-04 0.13034E-03 0.13146E-03
  106 0.12064E-03 0.17177E-05 0.11210E-03 0.14781E-04 0.12064E-03 0.11210E-03
  107 0.90171E-04 -.21293E-05 0.91157E-04 0.99395E-05 0.90171E-04 0.91157E-04
  108 0.83644E-04 0.11167E-05 0.77757E-04 0.10177E-04 0.83644E-04 0.77757E-04
  109 0.62384E-04 -.14938E-05 0.63057E-04 0.69330E-05 0.62384E-04 0.63057E-04
  110 0.57838E-04 0.76418E-06 0.53814E-04 0.69790E-05 0.57838E-04 0.53814E-04
  111 0.42965E-04 -.11145E-05 0.43515E-04 0.48319E-05 0.42965E-04 0.43515E-04
  112 0.39892E-04 0.49133E-06 0.37135E-04 0.48155E-05 0.39892E-04 0.37135E-04
  113 0.29553E-04 -.77278E-06 0.29940E-04 0.33634E-05 0.29553E-04 0.29940E-04
  114 0.27448E-04 0.31679E-06 0.25546E-04 0.33278E-05 0.27448E-04 0.25546E-04
  115 0.20274E-04 -.53959E-06 0.20559E-04 0.23218E-05 0.20274E-04 0.20559E-04
  116 0.18831E-04 0.20332E-06 0.17531E-04 0.23005E-05 0.18831E-04 0.17531E-04
  117 0.13867E-04 -.38009E-06 0.14077E-04 0.16095E-05 0.13867E-04 0.14077E-04
  118 0.12888E-04 0.13128E-06 0.11987E-04 0.15975E-05 0.12888E-04 0.11987E-04
  119 0.94636E-05 -.26317E-06 0.96102E-05 0.11106E-05 0.94636E-05 0.96102E-05
  120 0.87962E-05 0.84412E-07 0.81699E-05 0.11135E-05 0.87962E-05 0.81699E-05
  121 0.64386E-05 -.18059E-06 0.65480E-05 0.76262E-06 0.64386E-05 0.65480E-05
  122 0.59878E-05 0.55895E-07 0.55505E-05 0.77658E-06 0.59878E-05 0.55505E-05
  123 0.43667E-05 -.12432E-06 0.44478E-05 0.52316E-06 0.43667E-05 0.44478E-05
  124 0.40670E-05 0.36541E-07 0.37606E-05 0.54325E-06 0.40670E-05 0.37606E-05
  125 0.29536E-05 -.85552E-07 0.30120E-05 0.35967E-06 0.29536E-05 0.30120E-05
  126 0.27538E-05 0.27015E-07 0.25385E-05 0.37952E-06 0.27538E-05 0.25385E-05
  127 0.19909E-05 -.58387E-07 0.20305E-05 0.24480E-06 0.19909E-05 0.20305E-05
  128 0.18582E-05 0.19205E-07 0.17066E-05 0.26511E-06 0.18582E-05 0.17066E-05
  129 0.13366E-05 -.40359E-07 0.13647E-05 0.16840E-06 0.13366E-05 0.13647E-05
  130 0.12501E-05 0.13439E-07 0.11417E-05 0.18447E-06 0.12501E-05 0.11417E-05
